"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"OR2J2",-0.0379188109480664,4.27927954842227,-0.383444984127522,0.704997220431436,0.833451824867033,-6.31605167927571
"PGM1",-0.101862884772194,9.97773574177247,-0.383420028068702,0.705015461177649,0.833451824867033,-6.31606133385962
"MAP3K4",-0.0594081963090645,8.61414183838076,-0.383341720650315,0.705072698384026,0.833471347916476,-6.31609162410314
"FOXS1",0.0540045779919627,5.52463000876834,0.382888507633994,0.705404000185385,0.83377711321326,-6.31626681240286
"LOC550113",0.0432701775978028,5.46282508329635,0.382876423037687,0.705412834924552,0.83377711321326,-6.31627148087298
"STK4",0.0682664887255129,6.03588674580535,0.382771179510469,0.7054897775679,0.833819903995046,-6.31631213196088
"INTS6L",0.11847849731602,6.28493420922097,0.38243111752436,0.705738415965211,0.834065605702736,-6.31644340803149
"POP5",0.0644241144932494,9.28720865573173,0.382188861082478,0.705915563712626,0.83421643923469,-6.31653685744763
"LINC02946",-0.0293493302881287,3.88155143179652,-0.382145106258452,0.705947560831819,0.83421643923469,-6.31655372945973
"TRMT112",-0.0429330313066263,11.4175786709907,-0.382055507053829,0.706013084858087,0.834245702199091,-6.31658827327635
"LMBRD2",-0.0902027652013651,7.14427307752608,-0.381864421613461,0.70615283368894,0.834362662920652,-6.31666191710158
"LOC101928985",0.0631679003772962,6.11310730767098,0.381699390129232,0.70627353668156,0.834368314190862,-6.31672549054431
"LOC100287808",0.0428433823885941,4.90782195924743,0.381698050133032,0.706274516778677,0.834368314190862,-6.31672600662678
"ZPR1P1",-0.0402856636145419,4.0741010639752,-0.381690668116855,0.706279916126285,0.834368314190862,-6.31672884968425
"GPR101",0.0269271384213612,5.17532089961984,0.381339809350915,0.706536559132067,0.834547306797825,-6.31686391437393
"SPMIP2",0.0343536180117097,4.043432841858,0.381309471156502,0.706558752315358,0.834547306797825,-6.31687558744357
"LINC01333",-0.0274843798701685,3.73777706229363,-0.381261091095169,0.706594144147772,0.834547306797825,-6.31689420049275
"BBS2",0.0713213416671277,8.04022966927687,0.381260561376404,0.706594531660699,0.834547306797825,-6.31689440427623
"C1QL1",0.0280850420168717,5.08008424869419,0.381089170315958,0.706719916137548,0.83454990169258,-6.31696032396602
"TOB1-AS1",0.0398404851140413,5.0349252410428,0.381083108555943,0.706724350892091,0.83454990169258,-6.31696265487847
"LINC01115",-0.0462535283334979,4.60129121494465,-0.381035372144602,0.706759274993123,0.83454990169258,-6.31698100955515
"ZNF334",0.0428249430625822,4.08676175636339,0.381034613171844,0.706759830265183,0.83454990169258,-6.31698130136227
"MOG",0.0228172109610281,4.47029933132996,0.380502930855878,0.707148855299868,0.834893570324123,-6.31718557973211
"FLNC",0.0538927073530759,7.094956721053,0.380469367283264,0.707173416071566,0.834893570324123,-6.31719846579155
"LOC105375026",0.0349078471011754,5.54492403828493,0.380364371990549,0.707250250441558,0.834893570324123,-6.31723876938169
"MTFR1",-0.100102661946508,7.99184054761227,-0.380293331288144,0.707302239032083,0.834893570324123,-6.31726603290498
"BRD4",0.0383385156617235,7.81574729738778,0.380286019552472,0.707307589946376,0.834893570324123,-6.31726883866851
"HRG",0.0240674621933943,4.62086832239789,0.380261237053258,0.707325726525037,0.834893570324123,-6.31727834816669
"NPHP3",-0.0681096734335238,6.07962303510818,-0.380246625117349,0.707336420062554,0.834893570324123,-6.31728395474713
"CYP4F3",-0.184462825431818,4.71372590879542,-0.380115698234885,0.707432239791184,0.834958517490697,-6.317334181731
"DIP2B",0.0409910059261493,6.42668403900834,0.379919779414241,0.707575633555474,0.835042832331295,-6.31740930944269
"LINC01723",0.0353131998108545,5.08993934544388,0.379906605675732,0.707585275864643,0.835042832331295,-6.31741435971873
"C1QTNF1-AS1",0.0286325499551525,4.43504724430323,0.379424363268895,0.707938280016131,0.835411253291637,-6.31759911290398
"TRMT61B",-0.0571855738913269,8.00038808006386,-0.379322203705299,0.708013069998952,0.835451340655437,-6.31763822180162
"APTX",-0.033555087856513,6.72375147702556,-0.379072430659487,0.70819593898516,0.835612327394349,-6.31773379657238
"ACAD11",0.0620950535946267,6.24668685538827,0.379011238273298,0.708240743156312,0.835612327394349,-6.31775720214672
"POLR2J",0.0441520220446066,10.1788219890511,0.378968573931609,0.708271982002109,0.835612327394349,-6.31777351869305
"LPAR3",-0.111894162000953,5.73775005005587,-0.378894609879927,0.708326139748595,0.835628053618911,-6.3178018012016
"HSD17B7P2",-0.0408350505155166,4.3258843031719,-0.378623970143003,0.708524320228972,0.835813675050511,-6.31790524247419
"SPNS1",0.046663736447087,8.39154194212038,0.378248952912601,0.708798967715193,0.836089474510222,-6.31804845731438
"IRX5",0.135498807274512,7.22160845167709,0.378088586896026,0.708916425660158,0.836179834254636,-6.31810965652666
"SUCLG2-DT",0.0380824314342991,4.48634099135032,0.377563093350149,0.709301368167637,0.836585668315969,-6.31831001697445
"MIR9-3HG",0.041535135419636,4.66302285776329,0.377306455533095,0.709489393216573,0.836759214645823,-6.31840776800629
"ICAM3",-0.0610036989410006,9.20418668913516,-0.377098425690904,0.70964181962447,0.836890758988996,-6.31848695655523
"CCDC122",0.031178044781611,4.4488030623961,0.376951372452443,0.709749575100673,0.836969610139748,-6.31854290777033
"EP300",0.0520550199239693,7.30696915459043,0.37676109551708,0.709889012593314,0.837057729587659,-6.31861527288607
"IGF2BP1",-0.0223174890105557,4.83847771863396,-0.376639522563011,0.709978108319144,0.837057729587659,-6.31866148998457
"LINC02431",0.0300439071515015,4.17377119216819,0.376639516161327,0.709978113010782,0.837057729587659,-6.31866149241785
"CSTL1",0.029827358559968,3.764816692806,0.376545710542125,0.710046862114521,0.837057729587659,-6.31869714343997
"NDUFB4",0.0512932002899991,8.11295810271974,0.376490025062592,0.710087674580652,0.837057729587659,-6.31871830267686
"EPM2A-DT",-0.0824802149740149,4.43383078153413,-0.3764837766456,0.710092254165765,0.837057729587659,-6.31872067674283
"TPP2",-0.0517013125644095,7.01227099993614,-0.376458765041477,0.710110585763939,0.837057729587659,-6.31873017943203
"PRKACG",-0.023776073639258,5.34265498725126,-0.37631230242543,0.710217935286799,0.83709027899476,-6.31878581264275
"LCN1",0.0454788949673075,5.32844521079496,0.376307221510178,0.710221659445142,0.83709027899476,-6.31878774222359
"RBSN",0.040986418881598,6.62951688674386,0.376253689433732,0.710260897299213,0.83709027899476,-6.31880807055479
"ARHGEF38",0.0366535903232172,4.41504981477574,0.376039208593946,0.710418115342196,0.837227360321801,-6.31888948911856
"SELENBP1",-0.221823347168895,10.1980989795793,-0.375774301980055,0.710612314488678,0.837408005564243,-6.31898998643448
"FSHB",-0.0280940882162932,5.6087320400338,-0.37557082024014,0.710761497590469,0.837490704752148,-6.31906713359165
"DNMT3A",0.0502216192881892,6.20449730381411,0.375566957103522,0.710764329972386,0.837490704752148,-6.31906859784499
"MS4A12",0.034850033298198,3.80558368739924,0.375495919040456,0.710816414556134,0.837503860268286,-6.31909552091098
"PTTG1IP",0.0485148602838663,12.2288931499186,0.375301092358605,0.710959267442681,0.837623953876891,-6.31916933343387
"CAPZA3",-0.0236800754217947,3.71324420819274,-0.375049758045159,0.711143569469944,0.837792864579597,-6.31926449871887
"SPATA24",0.0320482638221478,7.27750175140116,0.374931106521079,0.711230582227147,0.837847146681422,-6.31930940309168
"FAM223B",-0.0383518117586652,4.72911275296529,-0.374847745069903,0.711291717513243,0.837849914758095,-6.31934094333798
"SIX3",0.0272417934106439,4.17298913375492,0.37478763868854,0.71133579932012,0.837849914758095,-6.31936368060963
"CHD3",0.0473537173176464,8.05797244059386,0.374751595470347,0.711362233782908,0.837849914758095,-6.31937731344952
"CASC11",0.0259004680741626,4.84836759614236,0.374678613040695,0.711415760974114,0.837849914758095,-6.31940491406215
"ACVR1",0.0922742745426941,9.58251512342894,0.374648816287622,0.711437615116086,0.837849914758095,-6.31941618112049
"TANGO6",-0.0372852973899738,6.89489094109345,-0.374198054600953,0.711768252824337,0.838191071953723,-6.31958651990381
"BEND4",-0.0388693504668751,4.57005466203125,-0.374137742796108,0.711812496462809,0.838194946499299,-6.31960929583555
"HCP5",0.0953121649767841,8.06684108205049,0.374004379100748,0.711910333313265,0.83826192566578,-6.31965964595053
"KLK1",-0.0309100132265421,6.69215329558695,-0.373892748611671,0.71199223037586,0.838310129385189,-6.31970177728762
"EXOC8",0.065608645947199,8.50634107802207,0.37356735492326,0.712230973816782,0.838489578391604,-6.31982451581793
"KRTAP9-8",0.0279998626608822,3.88385408822873,0.373559891675901,0.712236450002866,0.838489578391604,-6.31982732971784
"SPPL2C",0.0446201960028567,4.72827658208506,0.373517516351604,0.712267543358403,0.838489578391604,-6.31984330561445
"LINC02580",0.0452346471607248,5.1973184403008,0.37325043111573,0.7124635318139,0.838672059908846,-6.31994395808449
"ZBTB7C-AS2",0.0329317322845464,4.86245703880964,0.373146097129195,0.712540098114803,0.83871395146743,-6.31998325758576
"MAGEC2",-0.0397491871900018,4.48431040218294,-0.373014915370339,0.712636371251875,0.838742343540121,-6.32003265444833
"KLHL29",0.0346126846462944,5.18486358863136,0.372956425846493,0.712679297774587,0.838742343540121,-6.32005467331644
"USP21",0.047380048406966,7.7086601636105,0.37294571379678,0.712687159647542,0.838742343540121,-6.32005870558736
"ZFP28-DT",0.0553793810242587,4.58159069867742,0.372752662938507,0.712828850660995,0.838837479624833,-6.32013135493303
"THOC1",0.0488953150073108,8.28193006647736,0.372723893063091,0.712849967416559,0.838837479624833,-6.32014217849924
"GATA3",0.086338211008651,5.92572192581514,0.372563838086386,0.712967450208176,0.83892749243479,-6.32020237800862
"TMEM221",0.0311492233722817,5.69463916830318,0.372149625991742,0.713271521956166,0.839154949169347,-6.32035805198018
"DNAJC11",0.0405878803152451,7.723770494774,0.372134654984887,0.71328251303498,0.839154949169347,-6.32036367535508
"LINC01730",0.04269285852192,4.02622817837333,0.372086828810074,0.713317625411727,0.839154949169347,-6.32038163821542
"TXNDC12",0.0501807848059457,8.63866642926933,0.372077114786774,0.713324757201754,0.839154949169347,-6.32038528639183
"CENPT",0.0500915266776349,5.72796178158801,0.37183452388369,0.71350286997966,0.839303867816028,-6.32047636277712
"HPCAL4",0.040668363489659,5.09054160381082,0.37175221427442,0.713563306345842,0.839303867816028,-6.32050725111111
"NINJ2",-0.13130169010881,8.77116429713659,-0.371737148516431,0.71357436868455,0.839303867816028,-6.32051290410831
"CCND1",0.12592324432388,8.20627850084542,0.371484314749098,0.713760026607139,0.839456897826369,-6.32060773903452
"PRKAA1",0.0545824855110713,6.48569144321058,0.371448258127177,0.713786504757527,0.839456897826369,-6.32062125825183
"LINC01304",0.0295693960184682,5.88430665376069,0.371282781232671,0.713908027299219,0.839516313876944,-6.32068328621608
"CELF1",-0.0308911526922175,7.50359907958029,-0.371149217343671,0.714006119294597,0.839516313876944,-6.32073333188792
"CCL1",0.0411419706729914,4.48457087145756,0.371143462458878,0.714010345910717,0.839516313876944,-6.32073548781278
"DMAC2L",-0.0338984465483607,6.56083518251881,-0.37112080822097,0.714026984174494,0.839516313876944,-6.32074397434042
"AGBL1",-0.0462330494378094,5.1925638559629,-0.37110020503024,0.714042116185559,0.839516313876944,-6.32075169207898
"LPP-AS2",0.0462059227507892,4.19405800140205,0.370868132093922,0.71421257042197,0.839668486347662,-6.32083859493633
"MROH2B",-0.0326892143319979,4.76464392524387,-0.370760170050174,0.714291872183108,0.839697483463045,-6.32087900449165
"GNB1L",0.031524618867123,6.49514598713581,0.37071918654475,0.714321976812641,0.839697483463045,-6.32089434133341
"PARP11-AS1",-0.0450133869549934,5.92293380861063,-0.370666994071235,0.714360315730617,0.839697483463045,-6.32091387037
"AKR1C1",0.146916822132247,6.74171833957269,0.370404276047718,0.714553311660718,0.839821467580601,-6.32101213123979
"SGPL1",0.0643850991499031,7.18344714172847,0.370388811841334,0.714564672466989,0.839821467580601,-6.32101791296377
"CAHM",0.0320476689467952,4.8496360260112,0.370355844426488,0.714588892261503,0.839821467580601,-6.32103023795363
"SERF2",-0.0315079464959584,10.4925509684185,-0.370105178639013,0.714773056075684,0.83998967264016,-6.3211239148495
"H1-8",0.0318885255201966,4.23678177991518,0.370008786480982,0.714843879986359,0.84002467082051,-6.32115992111397
"CCDC102A",-0.0599702261287405,6.48783289341521,-0.369612126057064,0.715135352891764,0.840315539580232,-6.3213079919139
"COQ3",0.061683456721723,7.16628440512982,0.369528293236392,0.715196960372046,0.840315539580232,-6.32133926609241
"TSKS",0.0251311173086215,4.52966448058486,0.369465706390962,0.71524295579625,0.840315539580232,-6.32136260980479
"LINC01988",0.041487376738659,6.24236465161706,0.369423563477238,0.715273927482352,0.840315539580232,-6.32137832611647
"LTBR",0.0237453305536857,6.16876258608248,0.369382540797309,0.715304076366651,0.840315539580232,-6.32139362296001
"LOC730101",0.104009103590802,5.99479169417728,0.369336728387682,0.715337745937675,0.840315539580232,-6.32141070385088
"KLK3",0.0310159528143839,6.11813303296086,0.36926742581109,0.715388680598028,0.840327142206144,-6.32143653893754
"DAND5",-0.0332592719806701,5.28256524587119,-0.368474147149214,0.715971805478603,0.84096384176359,-6.32173192167701
"MYH3",0.0335290145822942,3.74702637578946,0.368343490653151,0.716067865705139,0.84102840625428,-6.32178051234158
"LOC101927040",-0.0311309486090647,3.78694749243158,-0.368223466090984,0.716156113436184,0.841083788012761,-6.32182513403066
"DOHH",-0.0293113180192455,5.80390176206262,-0.36791633533458,0.716381948921513,0.841300742975477,-6.32193925103436
"FBXL16",0.0536739943371067,5.66882082558736,0.367608348721194,0.716608440333184,0.841471915473423,-6.32205359159474
"TLCD4",0.118257043367626,6.39121537250689,0.367606319887143,0.716609932413239,0.841471915473423,-6.32205434448931
"LOC100507634",0.0293994211052562,4.10073460088218,0.367377319523898,0.716778355225744,0.84162139845134,-6.32213929949988
"LINC02140",0.0346756047238896,4.23791497170352,0.36713348261751,0.716957706038376,0.841783694899464,-6.32222970112031
"HECW1",0.0285211102644718,5.27470968785574,0.367022512411788,0.717039334135631,0.841831242571787,-6.32227082327893
"NRAP",0.0328936837657201,4.48309620928152,0.366831291005079,0.717180001968229,0.841948095691392,-6.32234165526403
"ZNF84",0.0585311407499738,7.7041602662009,0.366645574854045,0.717316629787888,0.842052036392373,-6.32241041309736
"LRAT",0.0395106343446407,3.60395796955161,0.366552953756942,0.717384772967741,0.842052036392373,-6.32244469142385
"SERP2",0.0301419455964735,4.75127387693847,0.366543177718471,0.717391965533483,0.842052036392373,-6.32244830895831
"CIITA",-0.0330453543993654,5.88962332688219,-0.36640106703307,0.717496524245177,0.842116964901719,-6.32250088496783
"MAJIN",0.0371018153675795,4.76471800198189,0.366326393941868,0.717551467645022,0.842116964901719,-6.32252850334241
"PRKY",0.033119386556514,4.62173329157295,0.366300232612317,0.717570717148873,0.842116964901719,-6.32253817798116
"TRIM36",-0.0280886598853289,4.94669130192097,-0.366174726277773,0.717663067361545,0.842149582732724,-6.32258458159174
"RNF168",0.0335721652647454,6.1432219547077,0.366150621976344,0.717680804320329,0.842149582732724,-6.32259349190648
"TNFRSF4",-0.0505847674671838,5.74783791724312,-0.366068183069036,0.717741467564152,0.842172482751562,-6.32262396161533
"OSTM1-AS1",-0.0277611757956215,3.56080856810275,-0.365938501268435,0.717836898666866,0.842236173183602,-6.32267187874695
"SYT5",0.0291349082199988,4.91122649957026,0.365759777288028,0.717968426959892,0.842342206625859,-6.32273788936908
"PML",-0.0355171082199739,6.76519858238387,-0.365660974598366,0.71804114263028,0.842366602705988,-6.32277436787282
"PMPCA",0.0400236503884202,9.06872583085237,0.365619679249023,0.718071535516263,0.842366602705988,-6.32278961146117
"NAALAD2",-0.0319877755317144,3.75482138926075,-0.365540882179109,0.718129530544587,0.842386353831732,-6.32281869355541
"SPHKAP",-0.0296442950799913,3.73204792154709,-0.365472349690269,0.718179972201476,0.842397242881976,-6.32284398220612
"UBAP1",-0.0620512070248296,8.52928522907051,-0.365355043922643,0.718266315277981,0.842450239243234,-6.32288725744179
"NMT1",-0.0384407373403253,7.79103907865163,-0.365275817407345,0.718324632240913,0.842470359754442,-6.32291647710759
"LOC100132249",0.0412782361296005,5.513340158033,0.365158945993266,0.718410662017185,0.842522978426869,-6.32295956922419
